birth_year,gender,user_type,origin_station_id,desti_station_id,rent_hour,return_hour,rent_minute_of_day,return_minute_of_day,community,origin_lat,origin_lng,origin_dist_to_subway,desti_lat,desti_lng,desti_dist_to_subway
2006,M,내국인,ST-1727,ST-2031,19,19,1155,1166,0,37.56918,126.819443,310.6395201226105,37.566925,126.827438,19.851350804892455
1976,\N,내국인,ST-1727,ST-2031,7,7,451,459,0,37.56918,126.819443,310.6395201226105,37.566925,126.827438,19.851350804892455
2001,\N,내국인,ST-1727,ST-2031,13,13,794,798,0,37.56918,126.819443,310.6395201226105,37.566925,126.827438,19.851350804892455
1996,F,내국인,ST-1727,ST-2031,10,10,627,631,0,37.56918,126.819443,310.6395201226105,37.566925,126.827438,19.851350804892455
1993,F,내국인,ST-1727,ST-2031,19,19,1186,1194,0,37.56918,126.819443,310.6395201226105,37.566925,126.827438,19.851350804892455
1990,\N,내국인,ST-1727,ST-2031,7,7,465,467,0,37.56918,126.819443,310.6395201226105,37.566925,126.827438,19.851350804892455
1997,F,내국인,ST-1727,ST-2031,13,13,797,801,0,37.56918,126.819443,310.6395201226105,37.566925,126.827438,19.851350804892455
1981,M,내국인,ST-1727,ST-2031,9,9,558,563,0,37.56918,126.819443,310.6395201226105,37.566925,126.827438,19.851350804892455
2002,F,내국인,ST-1688,ST-2031,19,19,1182,1191,0,37.559471,126.832077,503.41525055962313,37.566925,126.827438,19.851350804892455
\N,M,내국인,ST-1688,ST-2031,21,21,1302,1311,0,37.559471,126.832077,503.41525055962313,37.566925,126.827438,19.851350804892455
1978,\N,내국인,ST-1688,ST-2031,13,13,781,789,0,37.559471,126.832077,503.41525055962313,37.566925,126.827438,19.851350804892455
1991,\N,내국인,ST-1688,ST-2031,12,13,779,784,0,37.559471,126.832077,503.41525055962313,37.566925,126.827438,19.851350804892455
1998,\N,내국인,ST-1688,ST-2031,13,13,806,813,0,37.559471,126.832077,503.41525055962313,37.566925,126.827438,19.851350804892455
1985,F,내국인,ST-1351,ST-2031,8,8,504,512,0,37.562569,126.842461,611.2203129666104,37.566925,126.827438,19.851350804892455
1995,M,내국인,ST-1351,ST-2031,15,15,907,916,0,37.562569,126.842461,611.2203129666104,37.566925,126.827438,19.851350804892455
1991,F,내국인,ST-2482,ST-2031,19,19,1149,1156,0,37.569248,126.816505,190.64691290904855,37.566925,126.827438,19.851350804892455
\N,F,내국인,ST-2482,ST-2031,14,14,876,884,0,37.569248,126.816505,190.64691290904855,37.566925,126.827438,19.851350804892455
1998,\N,내국인,ST-2482,ST-2031,22,22,1332,1337,0,37.569248,126.816505,190.64691290904855,37.566925,126.827438,19.851350804892455
1971,F,내국인,ST-2858,ST-2031,9,9,591,599,0,37.560593,126.820847,409.0611828630414,37.566925,126.827438,19.851350804892455
1970,F,내국인,ST-2858,ST-2031,4,4,271,280,0,37.560593,126.820847,409.0611828630414,37.566925,126.827438,19.851350804892455
1977,M,내국인,ST-2858,ST-2031,7,7,474,478,0,37.560593,126.820847,409.0611828630414,37.566925,126.827438,19.851350804892455
1973,M,내국인,ST-2858,ST-2031,12,12,722,728,0,37.560593,126.820847,409.0611828630414,37.566925,126.827438,19.851350804892455
1990,\N,내국인,ST-512,ST-2031,8,8,503,505,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
1972,F,내국인,ST-512,ST-2031,10,10,625,627,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
1998,\N,내국인,ST-512,ST-2031,7,7,464,468,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
2006,M,내국인,ST-512,ST-2031,11,11,704,709,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
2000,\N,내국인,ST-512,ST-2031,22,22,1335,1339,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
1999,F,내국인,ST-512,ST-2031,7,7,465,468,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
1999,F,내국인,ST-512,ST-2031,7,7,469,472,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
1996,F,내국인,ST-512,ST-2031,12,12,774,776,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
1980,M,내국인,ST-512,ST-2031,7,7,446,449,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
1992,\N,내국인,ST-512,ST-2031,19,19,1176,1179,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
2001,F,내국인,ST-512,ST-2031,23,23,1392,1396,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
1994,,내국인,ST-512,ST-2031,8,8,480,483,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
1979,F,내국인,ST-512,ST-2031,18,18,1126,1131,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
1969,\N,내국인,ST-512,ST-2031,8,8,501,505,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
2004,M,내국인,ST-512,ST-2031,10,10,605,608,0,37.566982,126.8218,463.3551818237038,37.566925,126.827438,19.851350804892455
\N,M,내국인,ST-3129,ST-2031,7,8,476,484,0,37.576252,126.817345,427.7442866726373,37.566925,126.827438,19.851350804892455
1992,M,내국인,ST-3129,ST-2031,8,8,499,507,0,37.576252,126.817345,427.7442866726373,37.566925,126.827438,19.851350804892455
2003,M,내국인,ST-1251,ST-2031,16,17,1019,1034,0,37.56768,126.840897,86.81654997093439,37.566925,126.827438,19.851350804892455
1991,M,내국인,ST-1251,ST-2031,7,8,476,486,0,37.56768,126.840897,86.81654997093439,37.566925,126.827438,19.851350804892455
1993,\N,내국인,ST-1251,ST-2031,17,17,1029,1048,0,37.56768,126.840897,86.81654997093439,37.566925,126.827438,19.851350804892455
1995,M,내국인,ST-1251,ST-2031,18,18,1112,1126,0,37.56768,126.840897,86.81654997093439,37.566925,126.827438,19.851350804892455
2002,M,내국인,ST-2993,ST-2031,8,8,510,518,0,37.558235,126.82576,217.95773143122702,37.566925,126.827438,19.851350804892455
\N,M,내국인,ST-2993,ST-2031,18,18,1098,1106,0,37.558235,126.82576,217.95773143122702,37.566925,126.827438,19.851350804892455
2002,F,내국인,ST-2993,ST-2031,12,12,746,754,0,37.558235,126.82576,217.95773143122702,37.566925,126.827438,19.851350804892455
1997,\N,내국인,ST-2993,ST-2031,16,16,966,973,0,37.558235,126.82576,217.95773143122702,37.566925,126.827438,19.851350804892455
1987,M,내국인,ST-2993,ST-2031,18,18,1086,1094,0,37.558235,126.82576,217.95773143122702,37.566925,126.827438,19.851350804892455
1989,F,내국인,ST-2993,ST-2031,23,23,1419,1433,0,37.558235,126.82576,217.95773143122702,37.566925,126.827438,19.851350804892455
1969,F,내국인,ST-2993,ST-2031,20,20,1231,1247,0,37.558235,126.82576,217.95773143122702,37.566925,126.827438,19.851350804892455
1981,\N,내국인,ST-2884,ST-2031,10,11,653,661,0,37.559059,126.827049,188.60931172775685,37.566925,126.827438,19.851350804892455
1972,\N,내국인,ST-2884,ST-2031,5,5,314,319,0,37.559059,126.827049,188.60931172775685,37.566925,126.827438,19.851350804892455
1999,\N,내국인,ST-2884,ST-2031,23,23,1385,1393,0,37.559059,126.827049,188.60931172775685,37.566925,126.827438,19.851350804892455
1994,F,내국인,ST-2884,ST-2031,12,12,752,759,0,37.559059,126.827049,188.60931172775685,37.566925,126.827438,19.851350804892455
1991,M,내국인,ST-2538,ST-2031,18,18,1111,1122,0,37.55846,126.836761,81.5906366973561,37.566925,126.827438,19.851350804892455
1996,M,내국인,ST-2538,ST-2031,10,11,649,660,0,37.55846,126.836761,81.5906366973561,37.566925,126.827438,19.851350804892455
1901,\N,내국인,ST-1065,ST-2031,21,21,1290,1302,0,37.558949,126.837173,58.57107134625109,37.566925,126.827438,19.851350804892455
1996,F,내국인,ST-1065,ST-2031,8,8,508,517,0,37.558949,126.837173,58.57107134625109,37.566925,126.827438,19.851350804892455
2001,M,내국인,ST-1065,ST-2031,19,20,1197,1207,0,37.558949,126.837173,58.57107134625109,37.566925,126.827438,19.851350804892455
\N,F,내국인,ST-1065,ST-2031,14,15,892,916,0,37.558949,126.837173,58.57107134625109,37.566925,126.827438,19.851350804892455
2003,F,내국인,ST-1065,ST-2031,11,12,718,725,0,37.558949,126.837173,58.57107134625109,37.566925,126.827438,19.851350804892455
1988,\N,내국인,ST-1065,ST-2031,18,18,1125,1134,0,37.558949,126.837173,58.57107134625109,37.566925,126.827438,19.851350804892455
1988,\N,내국인,ST-1065,ST-2031,13,13,792,807,0,37.558949,126.837173,58.57107134625109,37.566925,126.827438,19.851350804892455
1994,F,내국인,ST-975,ST-2031,10,11,658,662,0,37.567284,126.818275,150.43239799813347,37.566925,126.827438,19.851350804892455
1984,,내국인,ST-975,ST-2031,10,10,612,615,0,37.567284,126.818275,150.43239799813347,37.566925,126.827438,19.851350804892455
1979,F,내국인,ST-975,ST-2031,8,8,508,521,0,37.567284,126.818275,150.43239799813347,37.566925,126.827438,19.851350804892455
1993,F,내국인,ST-975,ST-2031,8,8,528,531,0,37.567284,126.818275,150.43239799813347,37.566925,126.827438,19.851350804892455
1974,\N,내국인,ST-975,ST-2031,11,11,678,685,0,37.567284,126.818275,150.43239799813347,37.566925,126.827438,19.851350804892455
1993,F,내국인,ST-975,ST-2031,15,16,957,967,0,37.567284,126.818275,150.43239799813347,37.566925,126.827438,19.851350804892455
2006,F,내국인,ST-975,ST-2031,18,18,1095,1102,0,37.567284,126.818275,150.43239799813347,37.566925,126.827438,19.851350804892455
1994,F,내국인,ST-975,ST-2031,14,14,868,874,0,37.567284,126.818275,150.43239799813347,37.566925,126.827438,19.851350804892455
1998,\N,내국인,ST-975,ST-2031,20,21,1257,1269,0,37.567284,126.818275,150.43239799813347,37.566925,126.827438,19.851350804892455
1995,\N,내국인,ST-975,ST-2031,21,21,1285,1290,0,37.567284,126.818275,150.43239799813347,37.566925,126.827438,19.851350804892455
1996,F,내국인,ST-1338,ST-2031,10,10,627,631,0,37.568447,126.821648,457.30239241608643,37.566925,126.827438,19.851350804892455
1984,M,내국인,ST-1338,ST-2031,8,8,492,496,0,37.568447,126.821648,457.30239241608643,37.566925,126.827438,19.851350804892455
2003,\N,내국인,ST-1338,ST-2031,18,18,1085,1088,0,37.568447,126.821648,457.30239241608643,37.566925,126.827438,19.851350804892455
2001,\N,내국인,ST-1338,ST-2031,17,17,1044,1048,0,37.568447,126.821648,457.30239241608643,37.566925,126.827438,19.851350804892455
1988,\N,내국인,ST-1338,ST-2031,8,8,523,527,0,37.568447,126.821648,457.30239241608643,37.566925,126.827438,19.851350804892455
1993,\N,내국인,ST-1338,ST-2031,9,9,575,599,0,37.568447,126.821648,457.30239241608643,37.566925,126.827438,19.851350804892455
1979,F,내국인,ST-1338,ST-2031,17,17,1038,1041,0,37.568447,126.821648,457.30239241608643,37.566925,126.827438,19.851350804892455
1980,F,내국인,ST-1338,ST-2031,10,10,639,645,0,37.568447,126.821648,457.30239241608643,37.566925,126.827438,19.851350804892455
1988,M,내국인,ST-1338,ST-2031,10,10,652,655,0,37.568447,126.821648,457.30239241608643,37.566925,126.827438,19.851350804892455
\N,M,내국인,ST-1338,ST-2031,7,7,432,435,0,37.568447,126.821648,457.30239241608643,37.566925,126.827438,19.851350804892455
2002,M,내국인,ST-1338,ST-2031,13,13,823,825,0,37.568447,126.821648,457.30239241608643,37.566925,126.827438,19.851350804892455
1998,\N,내국인,ST-1338,ST-2031,10,10,612,615,0,37.568447,126.821648,457.30239241608643,37.566925,126.827438,19.851350804892455
1989,M,내국인,ST-1338,ST-2031,5,5,332,334,0,37.568447,126.821648,457.30239241608643,37.566925,126.827438,19.851350804892455
1986,M,내국인,ST-1064,ST-2031,7,7,452,457,0,37.558311,126.826523,228.45369006908777,37.566925,126.827438,19.851350804892455
1966,F,내국인,ST-1064,ST-2031,8,9,539,546,0,37.558311,126.826523,228.45369006908777,37.566925,126.827438,19.851350804892455
1954,M,내국인,ST-1064,ST-2031,22,22,1350,1365,0,37.558311,126.826523,228.45369006908777,37.566925,126.827438,19.851350804892455
1991,\N,내국인,ST-1064,ST-2031,16,16,982,991,0,37.558311,126.826523,228.45369006908777,37.566925,126.827438,19.851350804892455
1997,\N,내국인,ST-1064,ST-2031,10,10,642,649,0,37.558311,126.826523,228.45369006908777,37.566925,126.827438,19.851350804892455
1998,,내국인,ST-1064,ST-2031,9,9,573,578,0,37.558311,126.826523,228.45369006908777,37.566925,126.827438,19.851350804892455
\N,M,내국인,ST-1064,ST-2031,20,20,1211,1218,0,37.558311,126.826523,228.45369006908777,37.566925,126.827438,19.851350804892455
2006,M,내국인,ST-508,ST-2031,10,11,645,673,0,37.573643,126.811806,430.09929102390805,37.566925,126.827438,19.851350804892455
1992,F,내국인,ST-508,ST-2031,14,14,865,882,0,37.573643,126.811806,430.09929102390805,37.566925,126.827438,19.851350804892455
1967,M,내국인,ST-1712,ST-2031,17,17,1056,1060,0,37.564129,126.834312,632.4009789518774,37.566925,126.827438,19.851350804892455
1977,\N,내국인,ST-1712,ST-2031,18,18,1086,1091,0,37.564129,126.834312,632.4009789518774,37.566925,126.827438,19.851350804892455
1982,,내국인,ST-1712,ST-2031,18,18,1088,1097,0,37.564129,126.834312,632.4009789518774,37.566925,126.827438,19.851350804892455
1993,F,내국인,ST-1712,ST-2031,11,11,698,702,0,37.564129,126.834312,632.4009789518774,37.566925,126.827438,19.851350804892455
1991,M,내국인,ST-1712,ST-2031,17,17,1028,1032,0,37.564129,126.834312,632.4009789518774,37.566925,126.827438,19.851350804892455
1992,\N,내국인,ST-1712,ST-2031,14,14,840,846,0,37.564129,126.834312,632.4009789518774,37.566925,126.827438,19.851350804892455
1985,M,내국인,ST-1712,ST-2031,20,20,1254,1258,0,37.564129,126.834312,632.4009789518774,37.566925,126.827438,19.851350804892455
1993,\N,내국인,ST-1712,ST-2031,17,17,1058,1063,0,37.564129,126.834312,632.4009789518774,37.566925,126.827438,19.851350804892455
\N,M,내국인,ST-1712,ST-2031,18,18,1125,1130,0,37.564129,126.834312,632.4009789518774,37.566925,126.827438,19.851350804892455
1985,M,내국인,ST-1712,ST-2031,13,13,792,797,0,37.564129,126.834312,632.4009789518774,37.566925,126.827438,19.851350804892455
1993,F,내국인,ST-1712,ST-2031,14,14,862,868,0,37.564129,126.834312,632.4009789518774,37.566925,126.827438,19.851350804892455
1982,\N,내국인,ST-2965,ST-2031,20,20,1207,1217,0,37.556763,126.818695,707.1833200122121,37.566925,126.827438,19.851350804892455
1990,F,내국인,ST-2965,ST-2031,9,9,557,565,0,37.556763,126.818695,707.1833200122121,37.566925,126.827438,19.851350804892455
1955,M,내국인,ST-2965,ST-2031,17,17,1064,1075,0,37.556763,126.818695,707.1833200122121,37.566925,126.827438,19.851350804892455
\N,F,내국인,ST-2965,ST-2031,8,8,507,517,0,37.556763,126.818695,707.1833200122121,37.566925,126.827438,19.851350804892455
1990,F,내국인,ST-2965,ST-2031,9,9,551,560,0,37.556763,126.818695,707.1833200122121,37.566925,126.827438,19.851350804892455
2001,F,내국인,ST-2965,ST-2031,6,6,384,398,0,37.556763,126.818695,707.1833200122121,37.566925,126.827438,19.851350804892455
1973,M,내국인,ST-2965,ST-2031,19,19,1169,1180,0,37.556763,126.818695,707.1833200122121,37.566925,126.827438,19.851350804892455
1999,M,내국인,ST-2965,ST-2031,14,14,845,852,0,37.556763,126.818695,707.1833200122121,37.566925,126.827438,19.851350804892455
1982,M,내국인,ST-831,ST-2031,10,10,618,633,0,37.577106,126.811996,75.86153336497726,37.566925,126.827438,19.851350804892455
1997,F,내국인,ST-2046,ST-2031,18,18,1128,1132,0,37.569485,126.828094,308.329126493467,37.566925,126.827438,19.851350804892455
2003,F,내국인,ST-2046,ST-2031,11,12,719,748,0,37.569485,126.828094,308.329126493467,37.566925,126.827438,19.851350804892455
1979,M,내국인,ST-2046,ST-2031,18,18,1124,1126,0,37.569485,126.828094,308.329126493467,37.566925,126.827438,19.851350804892455
1997,F,내국인,ST-2046,ST-2031,8,8,483,486,0,37.569485,126.828094,308.329126493467,37.566925,126.827438,19.851350804892455
1991,\N,내국인,ST-2036,ST-2031,19,19,1160,1166,0,37.559658,126.829605,371.8880761607923,37.566925,126.827438,19.851350804892455
1999,F,내국인,ST-2036,ST-2031,18,18,1102,1110,0,37.559658,126.829605,371.8880761607923,37.566925,126.827438,19.851350804892455
1990,M,내국인,ST-2036,ST-2031,17,17,1059,1065,0,37.559658,126.829605,371.8880761607923,37.566925,126.827438,19.851350804892455
1989,\N,내국인,ST-2036,ST-2031,18,18,1128,1134,0,37.559658,126.829605,371.8880761607923,37.566925,126.827438,19.851350804892455
1991,F,내국인,ST-2036,ST-2031,8,8,487,496,0,37.559658,126.829605,371.8880761607923,37.566925,126.827438,19.851350804892455
1989,\N,내국인,ST-2036,ST-2031,17,17,1033,1039,0,37.559658,126.829605,371.8880761607923,37.566925,126.827438,19.851350804892455
1992,F,내국인,ST-2036,ST-2031,17,18,1075,1082,0,37.559658,126.829605,371.8880761607923,37.566925,126.827438,19.851350804892455
1997,M,내국인,ST-2036,ST-2031,6,6,360,365,0,37.559658,126.829605,371.8880761607923,37.566925,126.827438,19.851350804892455
1989,\N,내국인,ST-2036,ST-2031,18,18,1094,1102,0,37.559658,126.829605,371.8880761607923,37.566925,126.827438,19.851350804892455
1983,M,내국인,ST-2036,ST-2031,13,13,783,789,0,37.559658,126.829605,371.8880761607923,37.566925,126.827438,19.851350804892455
1997,\N,내국인,ST-2036,ST-2031,20,21,1255,1262,0,37.559658,126.829605,371.8880761607923,37.566925,126.827438,19.851350804892455
1992,M,내국인,ST-2036,ST-2031,17,17,1071,1075,0,37.559658,126.829605,371.8880761607923,37.566925,126.827438,19.851350804892455
1983,F,내국인,ST-3251,ST-2031,17,18,1079,1087,0,37.563496,126.835831,567.3383813826647,37.566925,126.827438,19.851350804892455
1993,F,내국인,ST-3251,ST-2031,19,19,1175,1181,0,37.563496,126.835831,567.3383813826647,37.566925,126.827438,19.851350804892455
1993,M,내국인,ST-3251,ST-2031,19,19,1149,1156,0,37.563496,126.835831,567.3383813826647,37.566925,126.827438,19.851350804892455
\N,M,내국인,ST-3251,ST-2031,19,19,1147,1153,0,37.563496,126.835831,567.3383813826647,37.566925,126.827438,19.851350804892455
1991,M,내국인,ST-3251,ST-2031,9,9,560,564,0,37.563496,126.835831,567.3383813826647,37.566925,126.827438,19.851350804892455
1997,F,내국인,ST-3251,ST-2031,15,15,901,906,0,37.563496,126.835831,567.3383813826647,37.566925,126.827438,19.851350804892455
1997,F,내국인,ST-3251,ST-2031,17,17,1058,1062,0,37.563496,126.835831,567.3383813826647,37.566925,126.827438,19.851350804892455
1989,M,내국인,ST-3251,ST-2031,11,11,685,691,0,37.563496,126.835831,567.3383813826647,37.566925,126.827438,19.851350804892455
1977,,내국인,ST-2056,ST-2031,8,8,502,514,0,37.553631,126.828613,779.1220646866828,37.566925,126.827438,19.851350804892455
1999,F,내국인,ST-2056,ST-2031,20,20,1219,1233,0,37.553631,126.828613,779.1220646866828,37.566925,126.827438,19.851350804892455
1977,,내국인,ST-2056,ST-2031,8,8,494,514,0,37.553631,126.828613,779.1220646866828,37.566925,126.827438,19.851350804892455
1999,F,내국인,ST-2056,ST-2031,10,10,637,647,0,37.553631,126.828613,779.1220646866828,37.566925,126.827438,19.851350804892455
1998,\N,내국인,ST-2056,ST-2031,17,17,1055,1076,0,37.553631,126.828613,779.1220646866828,37.566925,126.827438,19.851350804892455
1998,F,내국인,ST-2491,ST-2031,12,12,758,774,0,37.575317,126.83667,873.1097766028761,37.566925,126.827438,19.851350804892455
1975,F,내국인,ST-2491,ST-2031,5,6,357,369,0,37.575317,126.83667,873.1097766028761,37.566925,126.827438,19.851350804892455
