rent_datetime_30min,origin_station_id,desti_station_id,count
2023-01-25 07:30:00,ST-3110,ST-2087,3
2023-01-25 09:00:00,ST-2730,ST-2730,3
2023-01-25 11:30:00,ST-2107,ST-1137,3
2023-01-25 14:00:00,ST-2699,ST-2699,3
2023-01-25 16:30:00,ST-971,ST-971,3
2023-01-25 17:30:00,ST-971,ST-971,3
2023-01-27 12:00:00,ST-2075,ST-2075,3
2023-01-27 12:00:00,ST-2116,ST-2116,3
2023-01-27 22:30:00,ST-1137,ST-2107,3
2023-01-30 01:00:00,ST-2792,ST-3060,5
2023-01-30 07:00:00,ST-2068,ST-2896,3
2023-01-30 07:30:00,ST-2067,ST-735,3
2023-01-30 07:30:00,ST-2076,ST-1474,3
2023-01-30 07:30:00,ST-2107,ST-1137,3
2023-01-30 08:00:00,ST-1121,ST-1394,3
2023-01-30 12:30:00,ST-2754,ST-1121,4
2023-01-30 15:00:00,ST-1475,ST-2711,3
2023-01-30 16:00:00,ST-1125,ST-1125,3
2023-01-30 16:00:00,ST-2087,ST-2729,3
2023-01-30 21:00:00,ST-2107,ST-1137,3
2023-01-30 21:30:00,ST-1137,ST-2107,3
2023-01-30 21:30:00,ST-2085,ST-1121,4
2023-01-31 07:00:00,ST-2107,ST-1137,3
2023-01-31 07:30:00,ST-2067,ST-2896,3
2023-01-31 07:30:00,ST-2718,ST-2792,4
2023-01-31 07:30:00,ST-2835,ST-2087,3
2023-01-31 07:30:00,ST-3110,ST-2087,3
2023-01-31 08:00:00,ST-2079,ST-1639,3
2023-01-31 12:30:00,ST-610,ST-2718,3
2023-01-31 17:00:00,ST-604,ST-604,3
2023-01-31 17:30:00,ST-1137,ST-1137,3
2023-01-31 17:30:00,ST-2791,ST-2791,3
2023-01-31 17:30:00,ST-611,ST-2711,3
2023-01-31 21:00:00,ST-611,ST-2701,3
2023-01-31 23:30:00,ST-2107,ST-1137,3
2023-02-01 00:00:00,ST-1132,ST-2849,3
2023-02-01 00:00:00,ST-2721,ST-2726,4
2023-02-01 06:30:00,ST-2718,ST-2792,3
2023-02-01 07:00:00,ST-1284,ST-914,3
2023-02-01 07:00:00,ST-2107,ST-1137,3
2023-02-01 07:30:00,ST-2107,ST-1137,4
2023-02-01 07:30:00,ST-2718,ST-2792,3
2023-02-01 08:00:00,ST-2079,ST-1639,3
2023-02-01 08:30:00,ST-2085,ST-3015,3
2023-02-01 08:30:00,ST-2709,ST-1125,5
2023-02-01 08:30:00,ST-2718,ST-1125,3
2023-02-01 15:30:00,ST-2549,ST-2754,4
2023-02-01 16:30:00,ST-1287,ST-611,3
2023-02-01 17:00:00,ST-2754,ST-1291,4
2023-02-01 17:30:00,ST-3177,ST-2120,4
2023-02-01 18:30:00,ST-1119,ST-869,4
2023-02-01 20:00:00,ST-604,ST-3123,3
2023-02-01 21:00:00,ST-3175,ST-1285,3
2023-02-02 07:00:00,ST-2107,ST-1137,4
2023-02-02 07:00:00,ST-2716,ST-1285,3
2023-02-02 07:30:00,ST-2067,ST-2896,3
2023-02-02 08:00:00,ST-1278,ST-2087,3
2023-02-02 08:00:00,ST-2116,ST-1137,3
2023-02-02 08:30:00,ST-2068,ST-2896,3
2023-02-02 08:30:00,ST-2709,ST-1125,5
2023-02-02 09:00:00,ST-1672,ST-1640,3
2023-02-02 09:30:00,ST-1137,ST-2110,4
2023-02-02 10:30:00,ST-914,ST-3110,3
2023-02-02 11:00:00,ST-3110,ST-2087,3
2023-02-02 11:00:00,ST-3110,ST-2754,3
2023-02-02 13:30:00,ST-1289,ST-1279,3
2023-02-02 15:30:00,ST-1279,ST-1279,3
2023-02-02 15:30:00,ST-1467,ST-2089,3
2023-02-02 17:00:00,ST-1468,ST-658,3
2023-02-02 17:00:00,ST-2107,ST-1137,3
2023-02-02 17:30:00,ST-1137,ST-2107,3
2023-02-02 18:00:00,ST-1125,ST-2709,3
2023-02-02 18:00:00,ST-1137,ST-2107,3
2023-02-02 18:00:00,ST-1279,ST-2726,3
2023-02-02 18:00:00,ST-964,ST-603,3
2023-02-02 19:00:00,ST-1639,ST-2710,3
2023-02-02 19:30:00,ST-1279,ST-2063,3
2023-02-02 20:00:00,ST-2726,ST-1292,3
2023-02-02 20:30:00,ST-1464,ST-2093,4
2023-02-02 22:00:00,ST-1127,ST-2087,3
2023-02-03 05:30:00,ST-2107,ST-1137,3
2023-02-03 07:00:00,ST-2107,ST-1137,5
2023-02-03 08:00:00,ST-2107,ST-1137,3
2023-02-03 08:30:00,ST-1473,ST-914,3
2023-02-03 08:30:00,ST-2088,ST-2726,3
2023-02-03 15:00:00,ST-1136,ST-1296,3
2023-02-03 18:00:00,ST-2087,ST-867,3
2023-02-03 19:30:00,ST-2706,ST-2701,3
2023-02-03 21:30:00,ST-1137,ST-2097,3
2023-02-03 22:30:00,ST-2849,ST-1465,3
2023-02-06 07:30:00,ST-2716,ST-1285,3
2023-02-06 07:30:00,ST-606,ST-2792,3
2023-02-06 08:30:00,ST-2088,ST-2088,3
2023-02-06 11:30:00,ST-2702,ST-2791,4
2023-02-06 11:30:00,ST-3060,ST-2081,3
2023-02-06 12:00:00,ST-2726,ST-1279,3
2023-02-06 14:00:00,ST-2754,ST-2711,3
2023-02-06 14:30:00,ST-1121,ST-2726,4
2023-02-06 14:30:00,ST-1137,ST-658,4
2023-02-06 14:30:00,ST-2791,ST-2703,4
2023-02-06 15:30:00,ST-658,ST-616,3
2023-02-06 17:30:00,ST-2087,ST-2087,5
2023-02-06 18:00:00,ST-1125,ST-2709,3
2023-02-06 19:30:00,ST-2702,ST-2791,3
2023-02-06 20:00:00,ST-2081,ST-604,4
2023-02-06 20:30:00,ST-2791,ST-605,3
2023-02-06 22:00:00,ST-2107,ST-1137,3
2023-02-06 22:30:00,ST-3060,ST-2081,3
